"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_notAfter","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","2024-05-16 09:37","",""
"cert_extlifeSpan","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","not present","",""
"cert_crlDistributionPoints","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","--","",""
"cert_ocspURL","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","archives-deux-sevres-vienne.fr/91.223.76.138","443","LOW","not offered","",""
"cert_mustStapleExtension","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","--","",""
"DNS_CAArecord","archives-deux-sevres-vienne.fr/91.223.76.138","443","LOW","--","",""
"certificate_transparency","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","yes (certificate extension)","",""
"certs_countServer","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","2","",""
"certs_list_ordering_problem","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","no","",""
"cert_caIssuers","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","1713163944","",""
"HSTS_time","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","only for this domain","",""
"HSTS_preload","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","domain is NOT marked for preloading","",""
"HPKP","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","No application banner found","",""
"cookie_count","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","2 at '/'","",""
"cookie_secure","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","0/2 at '/' marked as secure","",""
"cookie_httponly","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","0/2 at '/' marked as HttpOnly","",""
"X-Frame-Options","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","*","",""
"X-Content-Type-Options","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","nosniff","",""
"X-XSS-Protection","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","1;mode=block","",""
"Referrer-Policy","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","no-referrer-when-downgrade","",""
"Cache-Control","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","no-cache","",""
"Pragma","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","no-cache","",""
"banner_reverseproxy","archives-deux-sevres-vienne.fr/91.223.76.138","443","INFO","--","","CWE-200"
"heartbleed","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","supported","","CWE-310"
"secure_client_renego","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","archives-deux-sevres-vienne.fr/91.223.76.138","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
